Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027315.1,86408261,Exon,42.28,5.6E-07,106575012,LOC106575012,mucin-2-like
NC_027303.1,37911702,Exon,-31.13,5.6E-07,106603189,LOC106603189,"28S ribosomal protein S12, mitochondrial-like"
NC_027303.1,73089815,Flanks,25.61,5.6E-07,106603879,LOC106603879,serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform
NC_027316.1,50717051,Flanks,-36.7,5.6E-07,106576488,znf428,zinc finger protein 428
NC_027328.1,37064973,Intron,-25.93,5.6E-07,106590659,uncharacterized LOC106590659,uncharacterized LOC106590659
NC_027314.1,70078406,Exon,36.29,5.6E-07,106572139,samd11,sterile alpha motif domain containing 11
NC_027317.1,55344121,Intron,-26.37,5.7E-07,106577695,LOC106577695,fibroblast growth factor 11-like
NC_027328.1,22692724,Exon,34.42,5.7E-07,106590368,LOC106590368,clavesin-1-like
NC_027310.1,76118131,P5K,25.64,5.7E-07,106563455,LOC106563455,cation channel sperm-associated protein 1-like
NC_027322.1,29360536,Exon,-28.57,5.7E-07,106584371,LOC106584371,A disintegrin and metalloproteinase with thrombospondin motifs 10-like
NC_027307.1,8399552,Intron,32.02,5.7E-07,106610067,LOC106610067,uncharacterized LOC106610067
NC_027312.1,100385646,Intron,28.0,5.7E-07,106568502,mapk10,mitogen-activated protein kinase 10
NC_027317.1,3973140,Flanks,43.93,5.7E-07,106576867,LOC106576867,dorsal root ganglia homeobox protein-like
NC_027300.1,51741086,Intron,27.27,5.7E-07,106605012,LOC106605012,"type I inositol 1,4,5-trisphosphate 5-phosphatase-like"
NC_027302.1,31660536,Intron,31.71,5.7E-07,106599860,LOC106599860,obscurin-like
NC_027301.1,46711462,Intron,29.08,5.7E-07,106587612,LOC106587612,multidrug resistance-associated protein 7-like
NC_027324.1,38636199,Flanks,-41.96,5.8E-07,106586736,LOC106586736,AF4/FMR2 family member 3-like
NC_027322.1,8888489,Flanks,35.04,5.8E-07,100194572,phosphoglucomutase 1,phosphoglucomutase 1
NC_027313.1,74078210,Intron,34.6,5.8E-07,106570400,LOC106570400,CUB and sushi domain-containing protein 3-like
NC_027300.1,129404170,P1K,25.24,5.8E-07,106566689,LOC106566689,MAM domain-containing protein 2-like
NC_027308.1,70371519,Intron,-29.9,5.8E-07,106611927,LOC106611927,5-hydroxytryptamine receptor 4-like
NC_027317.1,59160501,Intron,-25.69,5.8E-07,106577858,LOC106577858,galactose-3-O-sulfotransferase 3-like
NC_027316.1,49901260,Exon,33.33,5.8E-07,106576475,uncharacterized LOC106576475,uncharacterized LOC106576475
NC_027321.1,55594291,Intron,30.52,5.8E-07,106583731,metabotropic glutamate receptor 7-like,metabotropic glutamate receptor 7-like
NC_027319.1,43565768,P1K,-27.59,5.8E-07,106580681,LOC106580681,cullin-3
NC_027317.1,9111057,Intron,26.07,5.9E-07,106576776,"type I inositol 1,4,5-trisphosphate 5-phosphatase-like","type I inositol 1,4,5-trisphosphate 5-phosphatase-like"
NC_027314.1,100854050,Intron,-25.62,5.9E-07,106572946,LOC106572946,IQ motif and SEC7 domain-containing protein 2-like
NC_027313.1,93446185,Intron,-27.45,5.9E-07,106570790,LOC106570790,antizyme inhibitor 1-like
NC_027312.1,14133193,Flanks,39.81,5.9E-07,106566573,LOC106566573,opsin-5-like
NC_027324.1,15685813,Intron,37.5,5.9E-07,106586263,LOC106586263,"FERM, RhoGEF and pleckstrin domain-containing protein 1-like"
NC_027325.1,8134127,Intron,-30.62,5.9E-07,106587075,LOC106587075,neuron navigator 2-like
NC_027300.1,71764296,Flanks,25.0,5.9E-07,106608619,LOC106608619,zinc finger protein 503-like
NC_027303.1,59634148,Intron,29.43,6.0E-07,106603668,LOC106603668,homeobox protein PKNOX2-like
NC_027316.1,38634927,Intron,-43.86,6.0E-07,106576112,cog5,component of oligomeric golgi complex 5
NC_027321.1,30838735,Flanks,27.27,6.0E-07,106583179,LOC106583179,prostacyclin synthase-like
NC_027303.1,31354524,Intron,-32.7,6.0E-07,106602910,LOC106602910,calcium-binding protein 8-like
NC_027320.1,11781297,Intron,-26.61,6.0E-07,100380506,rqcd1,CCR4-NOT transcription complex subunit 9
NC_027314.1,38678544,Intron,30.3,6.0E-07,106571504,LOC106571504,potassium voltage-gated channel subfamily H member 5-like
NC_027314.1,45458412,Intron,33.73,6.0E-07,106571620,LOC106571620,C-C chemokine receptor type 6-like
NC_027314.1,28934016,Intron,26.34,6.0E-07,106571329,LOC106571329,ephrin type-A receptor 7-like
NC_027311.1,3234233,Intron,30.36,6.0E-07,106564111,LOC106564111,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B-like"
NC_027324.1,13939886,Flanks,28.95,6.0E-07,106586209,LOC106586209,kelch-like protein 41b
NC_027306.1,21058318,Exon,30.01,6.1E-07,106608807,haus3,HAUS augmin like complex subunit 3
NC_027313.1,1039044,Flanks,30.84,6.1E-07,106568624,LOC106568624,tripartite motif-containing protein 47-like
NC_027328.1,19585603,Intron,-29.93,6.1E-07,106590277,LOC106590277,potassium voltage-gated channel subfamily H member 2-like
NC_027310.1,32399442,Exon,27.71,6.1E-07,106562484,dut,deoxyuridine triphosphatase
NC_027318.1,58657156,Intron,39.46,6.1E-07,106579103,LOC106579103,supervillin-like
NC_027300.1,66248297,Flanks,-34.43,6.1E-07,106607826,LOC106607826,cyclin-dependent kinase 1-like
NC_027325.1,2749363,Exon,26.97,6.1E-07,106587038,LOC106587038,solute carrier family 12 member 2-like
NC_027304.1,50716657,Intron,34.42,6.1E-07,106605119,LOC106605119,"glutamate receptor ionotropic, kainate 3-like"
NC_027309.1,70344752,Intron,-28.61,6.1E-07,106561024,cadps2,calcium dependent secretion activator 2
NC_027303.1,33841912,Intron,-26.5,6.1E-07,106602987,LOC106602987,neurexin-2-like
NC_027300.1,68679103,Intron,-26.14,6.1E-07,106607988,LOC106607988,girdin-like
NC_027317.1,65758177,Exon,-39.12,6.1E-07,106578061,uncharacterized LOC106578061,uncharacterized LOC106578061
NC_027304.1,12633999,Flanks,26.8,6.2E-07,106604320,LOC106604320,zinc finger protein 711-like
NC_027319.1,80130153,Intron,-33.34,6.2E-07,106581522,LOC106581522,protein-tyrosine sulfotransferase 1
NC_027312.1,93256849,Flanks,29.61,6.2E-07,106568351,LOC106568351,protein prune homolog 2-like
NC_027315.1,63584866,Intron,30.9,6.2E-07,106574298,LOC106574298,low-density lipoprotein receptor-related protein 1B-like
NC_027304.1,11929843,Intron,-30.68,6.2E-07,106604295,LOC106604295,stanniocalcin-2-like
NC_027318.1,53412930,Intron,-29.15,6.2E-07,106579215,wdr90,WD repeat domain 90
NC_027315.1,11679356,Intron,28.38,6.2E-07,106573224,LOC106573224,liprin-beta-2-like
NC_027315.1,1174316,Intron,36.23,6.2E-07,106573025,LOC106573025,CD82 antigen-like
NC_027301.1,8692724,Intron,26.04,6.2E-07,106575756,LOC106575756,intermediate filament family orphan 1-like
NC_027318.1,55674294,P1K,-25.0,6.2E-07,106579351,LOC106579351,scavenger receptor cysteine-rich domain-containing group B protein-like
NC_027324.1,4706743,Flanks,26.32,6.3E-07,106586061,LOC106586061,collagen alpha-3(VI) chain-like
NC_027301.1,6550160,Flanks,25.68,6.3E-07,106574865,LOC106574865,INO80 complex subunit C-like
NC_027328.1,26666877,Intron,25.2,6.3E-07,106590478,qtrtd1,queuine tRNA-ribosyltransferase accessory subunit 2
NC_027300.1,110474241,Flanks,-26.32,6.3E-07,106561570,sardh,sarcosine dehydrogenase
NC_027318.1,55263697,Intron,26.55,6.3E-07,106579178,LOC106579178,"myosin-binding protein C, fast-type-like"
NC_027327.1,20050092,Flanks,-33.87,6.3E-07,106589674,ifngr1,interferon gamma receptor 1-like 1
NC_027310.1,56830406,Intron,-34.8,6.3E-07,106563053,LOC106563053,GDNF family receptor alpha-2-like
NC_027318.1,52570788,Flanks,30.37,6.3E-07,106579252,LOC106579252,ATP-sensitive inward rectifier potassium channel 12-like
NC_027326.1,23433533,Exon,37.84,6.3E-07,106588737,clasp2,cytoplasmic linker associated protein 2
NC_027311.1,58770996,Intron,33.31,6.3E-07,106565522,LOC106565522,zinc finger protein 385A-like
NC_027313.1,8389976,P5K,31.69,6.3E-07,106568782,LOC106568782,apolipoprotein D-like
NC_027302.1,56335800,Intron,-27.73,6.3E-07,106600859,LOC106600859,retinoic acid receptor alpha-B
NC_027315.1,18260941,Intron,25.1,6.3E-07,106573344,LOC106573344,furin-like
NC_027310.1,46963407,Flanks,37.18,6.3E-07,106562872,dolichyldiphosphatase 1-like,dolichyldiphosphatase 1-like
NC_027301.1,39064770,Intron,-28.29,6.4E-07,106585018,LOC106585018,serine/threonine-protein kinase MARK1-like
NC_027324.1,38768642,P5K,30.45,6.4E-07,106586781,LOC106586781,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A-like"
NC_027315.1,9037577,Intron,28.41,6.4E-07,106573126,LOC106573126,receptor-type tyrosine-protein phosphatase beta-like
NC_027311.1,27581260,Intron,34.7,6.4E-07,106564821,LOC106564821,spastin-like
NC_027325.1,20752505,Exon,37.18,6.4E-07,106587341,LOC106587341,protein FAM63B-like
NC_027321.1,7572966,Intron,-30.65,6.4E-07,106582707,LOC106582707,metabotropic glutamate receptor 4-like
NC_027314.1,75102516,Intron,-28.07,6.4E-07,106572046,pik3cd,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
NC_027309.1,85972034,Flanks,-34.8,6.4E-07,106561210,LOC106561210,leucine-rich repeat-containing protein 4-like
NC_027327.1,14843766,Flanks,-34.48,6.4E-07,100195691,Hemoglobin subunit alpha-D,Hemoglobin subunit alpha-D
NC_027311.1,37168102,Intron,35.91,6.4E-07,106565306,LOC106565306,cadherin-22-like
NC_027309.1,80962407,Intron,-33.56,6.4E-07,100194499,igf1r,insulin like growth factor 1 receptor
NC_027300.1,8322857,Intron,-27.59,6.4E-07,106610665,LOC106610665,MAM domain-containing glycosylphosphatidylinositol anchor protein 2-like
NC_027313.1,34921175,Intron,26.17,6.4E-07,106569428,slc7a8,solute carrier family 7 member 8
NC_027308.1,71026946,Intron,25.0,6.4E-07,106611921,slit homolog 3 protein-like,slit homolog 3 protein-like
NC_027302.1,8401751,Exon,40.87,6.5E-07,106598217,LOC106598217,neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2-like
NC_027314.1,36303579,Flanks,32.07,6.5E-07,106571529,protein enabled homolog,protein enabled homolog
NC_027313.1,9625650,Exon,26.74,6.5E-07,106568738,LOC106568738,protein crumbs homolog 1-like
NC_027302.1,81523050,Flanks,34.03,6.5E-07,106601791,Na(+)/H(+) exchange regulatory cofactor NHE-RF2-like,Na(+)/H(+) exchange regulatory cofactor NHE-RF2-like
NC_027303.1,32232663,Intron,-25.6,6.5E-07,106602927,LOC106602927,bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1-like
NC_027310.1,49104456,Intron,36.68,6.5E-07,106562896,LOC106562896,mitogen-activated protein kinase kinase kinase 1-like
NC_027302.1,22925706,Intron,-34.19,6.5E-07,106599379,LOC106599379,sodium- and chloride-dependent glycine transporter 1-like
NC_027312.1,41917456,Intron,-32.29,6.5E-07,106567259,LOC106567259,calmodulin-binding transcription activator 1-like
NC_027310.1,30580436,Flanks,25.56,6.5E-07,106562436,LOC106562436,unconventional myosin-Va-like
NC_027308.1,75446378,Intron,-25.6,6.5E-07,106612029,LOC106612029,mucin-5AC-like
NC_027308.1,121616849,P5K,-30.8,6.5E-07,106613054,LOC106613054,class A basic helix-loop-helix protein 9-like
NC_027319.1,55480604,Flanks,26.78,6.5E-07,106580995,LOC106580995,T-box transcription factor TBX2b-like
NC_027314.1,3042487,P5K,35.26,6.6E-07,106570855,LOC106570855,uncharacterized LOC106570855
NC_027313.1,47162539,Intron,32.56,6.6E-07,106569766,LOC106569766,sodium/hydrogen exchanger 3-like
NC_027300.1,128421353,P1K,-27.01,6.6E-07,106566936,LOC106566936,T-box transcription factor TBX3-like
NC_027303.1,61510227,Exon,-30.1,6.6E-07,106603687,LOC106603687,heparin cofactor 2-like
NC_027315.1,10712126,Exon,-38.11,6.6E-07,106573236,dcdc1,doublecortin domain containing 1
NC_027301.1,17462062,Intron,-45.6,6.6E-07,106579397,LOC106579397,E3 ubiquitin-protein ligase ZNRF2-like
NC_027328.1,11071948,Intron,38.45,6.6E-07,106590123,LOC106590123,rab effector MyRIP-like
NC_027313.1,30516681,Flanks,-26.74,6.6E-07,106569121,LOC106569121,RB1-inducible coiled-coil protein 1-like
NC_027300.1,96254589,Intron,25.22,6.6E-07,106612035,rbfox3,RNA binding fox-1 homolog 3
NC_027321.1,11672432,Exon,33.8,6.6E-07,106582805,LOC106582805,vacuolar fusion protein MON1 homolog B-like
NW_012355184.1,5774,P5K,33.78,6.6E-07,106595303,ladderlectin-like,ladderlectin-like
NC_027314.1,52838820,Intron,25.76,6.6E-07,106571830,LOC106571830,SAM and SH3 domain-containing protein 1-like
NC_027318.1,45857930,P250,-27.22,6.6E-07,106578967,LOC106578967,kinesin-like protein KIF20B
NC_027320.1,31975915,Intron,27.89,6.7E-07,106582188,LOC106582188,ephrin type-A receptor 6-like
NC_027309.1,41612689,Flanks,27.93,6.7E-07,106560463,pde4b,phosphodiesterase 4B
NC_027314.1,27329208,Intron,26.77,6.7E-07,106571274,LOC106571274,unconventional myosin-VI-like
NC_027314.1,78529757,Intron,35.55,6.7E-07,100136412,vdr0,vitamin D receptor
NC_027312.1,68777180,Intron,31.39,6.7E-07,106567682,LOC106567682,transcriptional regulator Erg-like
NC_027328.1,23293458,P5K,29.69,6.7E-07,106590355,LOC106590355,E3 ubiquitin/ISG15 ligase TRIM25-like
NC_027315.1,53368507,Exon,-26.92,6.7E-07,106574160,LOC106574160,Nance-Horan syndrome protein-like
NC_027314.1,4332522,Flanks,25.96,6.7E-07,106570897,LOC106570897,probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2
NC_027317.1,52584244,Intron,31.29,6.7E-07,106577626,adgrl3,adhesion G protein-coupled receptor L3
NC_027306.1,32742456,Intron,33.04,6.7E-07,106609118,LOC106609118,proton myo-inositol cotransporter-like
NC_027319.1,12435199,Intron,-27.78,6.7E-07,106580127,LOC106580127,disabled homolog 2-interacting protein-like
NC_027309.1,62331594,Intron,-25.4,6.7E-07,106560790,cspg4,chondroitin sulfate proteoglycan 4
NC_027307.1,2223714,P5K,28.21,6.7E-07,106609939,LOC106609939,protocadherin Fat 1-like
NC_027319.1,19131062,Exon,26.56,6.7E-07,106579950,LOC106579950,myotubularin-related protein 3-like
NC_027314.1,62081810,Intron,-25.96,6.7E-07,106571949,LOC106571949,acid-sensing ion channel 1-like
NC_027321.1,38747337,Intron,29.21,6.8E-07,106583528,LOC106583528,receptor-type tyrosine-protein phosphatase gamma-like
NC_027314.1,55111791,Flanks,-26.59,6.8E-07,106571784,zinc finger protein 135-like,zinc finger protein 135-like
NC_027315.1,59773406,Intron,-34.39,6.8E-07,106574338,LOC106574338,neural cell adhesion molecule 2-like
NC_027324.1,16645156,Intron,-41.58,6.8E-07,100136407,aryl hydrocarbon receptor 2 beta,aryl hydrocarbon receptor 2 beta
NC_027300.1,90812821,Intron,-28.67,6.8E-07,106612973,LOC106612973,zinc finger matrin-type protein 4-like
NC_027317.1,59886565,Exon,-25.4,6.8E-07,106577876,LOC106577876,collagen alpha-6(IV) chain-like
NC_027306.1,17333929,P5K,36.26,6.8E-07,106608776,LOC106608776,E3 ubiquitin-protein ligase KEG-like
NC_027311.1,43987320,Intron,-33.7,6.8E-07,106565184,LOC106565184,ubiquitin-associated protein 2-like
NC_027311.1,89508986,Exon,26.02,6.8E-07,106566233,LOC106566233,plasma membrane calcium-transporting ATPase 2
NC_027320.1,1466367,P5K,27.37,6.9E-07,106581632,klf12,Kruppel like factor 12
NC_027309.1,20788410,Exon,35.93,6.9E-07,106613472,LOC106613472,ankyrin repeat domain-containing protein 24-like
NC_027315.1,52926656,Flanks,-28.42,7.0E-07,106574131,psmd1,"proteasome 26S subunit, non-ATPase 1"
NC_027305.1,53934994,Intron,28.29,7.0E-07,106607720,epha7,EPH receptor A7
NC_027316.1,3822392,Intron,-34.44,7.0E-07,106575106,LOC106575106,muscleblind-like protein 2a
NC_027321.1,49937403,Intron,-26.0,7.0E-07,106583653,LOC106583653,E3 ubiquitin-protein ligase RNF213-like
NC_027321.1,49937412,Intron,-26.0,7.0E-07,106583653,LOC106583653,E3 ubiquitin-protein ligase RNF213-like
NC_027309.1,68733307,Intron,-27.91,7.0E-07,106561036,LOC106561036,protein FAM19A5-like
NC_027310.1,5670818,Intron,-36.19,7.0E-07,106561902,LOC106561902,protein kinase C-binding protein NELL1-like
NC_027308.1,78998042,Intron,32.61,7.0E-07,106612130,teneurin-2-like,teneurin-2-like
NC_027300.1,127986758,Intron,30.23,7.0E-07,106567059,LOC106567059,dynamin-1
NC_027302.1,18258705,Intron,-28.8,7.1E-07,106599529,LOC106599529,ephrin type-B receptor 1
NC_027319.1,54635615,Exon,25.0,7.1E-07,106581010,LOC106581010,remodeling and spacing factor 1-like
NC_027302.1,16313211,Flanks,-29.91,7.1E-07,106599160,LOC106599160,protein FAM110B-like
NC_027301.1,14739306,P5K,-27.27,7.1E-07,106578507,LOC106578507,"aldehyde dehydrogenase, mitochondrial-like"
NC_027312.1,7862234,Intron,-45.86,7.1E-07,106566441,LOC106566441,syntenin-1-like
NC_027317.1,49512631,Flanks,33.96,7.1E-07,106577597,LOC106577597,tRNA methyltransferase 10 homolog A-like
NC_027310.1,80826378,Exon,26.21,7.2E-07,106563705,LOC106563705,sodium/hydrogen exchanger 6-like
NC_027320.1,21220881,Intron,-29.58,7.2E-07,106581930,LOC106581930,PTB domain-containing engulfment adapter protein 1
NC_027317.1,40811342,Flanks,-39.08,7.2E-07,106577460,col25a1,collagen type XXV alpha 1 chain
NC_027313.1,3068405,Flanks,28.53,7.2E-07,106568633,"myosin X, transcript variant X2",myosin X
NC_027312.1,72420506,Intron,-33.83,7.3E-07,106567994,LOC106567994,dehydrogenase/reductase SDR family member 11
NC_027313.1,80778931,Intron,-31.99,7.3E-07,106570546,LOC106570546,collagen alpha-1(XVI) chain-like
NC_027305.1,39051254,Intron,-33.33,7.3E-07,106607251,LOC106607251,plexin domain-containing protein 1-like
NC_027327.1,21056690,Flanks,25.53,7.3E-07,106589700,LOC106589700,protein FAM178A-like
NC_027315.1,11107424,P5K,34.52,7.3E-07,106573229,tcp11l1,t-complex 11 like 1
NC_027304.1,36847961,Flanks,33.33,7.3E-07,106604896,LOC106604896,uncharacterized LOC106604896
NC_027319.1,13081265,Intron,32.65,7.3E-07,100194837,Pescadillo,Pescadillo
NC_027314.1,41811401,Exon,28.33,7.3E-07,106571678,LOC106571678,neurexin-3b
NC_027314.1,50057531,Intron,25.49,7.4E-07,106571765,otof,otoferlin
NC_027313.1,18540982,Intron,36.59,7.4E-07,106568841,LOC106568841,partitioning defective 3 homolog
NC_027303.1,79791666,P1K,35.34,7.4E-07,106604019,LOC106604019,relaxin receptor 2-like
NC_027328.1,39075062,Flanks,33.35,7.4E-07,106590679,LOC106590679,serine/threonine-protein kinase 3-like
NW_012348399.1,13554,Intron,25.6,7.4E-07,106592546,LOC106592546,band 4.1-like protein 3
NC_027308.1,107319349,Intron,-32.26,7.5E-07,106612537,LOC106612537,alpha-2-macroglobulin-like
NC_027308.1,134970639,Exon,29.87,7.5E-07,106613300,LOC106613300,muscleblind-like protein 1
NC_027305.1,51433216,Flanks,-43.14,7.5E-07,106607674,LOC106607674,serine/threonine-protein kinase D3-like
NC_027304.1,30074123,P5K,-37.24,7.5E-07,106604650,LOC106604650,myeloid zinc finger 1-like
NW_012347962.1,18124,P5K,-30.58,7.5E-07,106592290,bromodomain-containing protein 4-like,bromodomain-containing protein 4-like
NC_027314.1,42401418,Exon,-27.25,7.5E-07,106571671,LOC106571671,breast cancer metastasis-suppressor 1-like protein-A
NC_027323.1,47342811,Intron,26.45,7.5E-07,106585989,"chromosome ssa24 open reading frame, human C4orf22",cilia and flagella associated protein 299
NC_027321.1,33374598,Intron,-28.36,7.5E-07,106583281,LOC106583281,transmembrane protein 198-like
NC_027303.1,74734395,Intron,-26.95,7.5E-07,106603922,tenm2,teneurin transmembrane protein 2
NC_027302.1,48916963,Flanks,-25.85,7.5E-07,106600670,LOC106600670,transient receptor potential cation channel subfamily M member 4-like
NC_027302.1,3467480,Flanks,27.5,7.6E-07,106596771,LOC106596771,receptor-type tyrosine-protein phosphatase mu-like
NC_027309.1,7745266,Exon,-27.57,7.6E-07,106613485,LOC106613485,TSC22 domain family protein 2-like
NC_027311.1,43699086,Flanks,34.77,7.6E-07,100380407,ical,Calpastatin
NC_027319.1,1113818,Intron,33.6,7.6E-07,106579797,LOC106579797,calmodulin-regulated spectrin-associated protein 1-B-like
NC_027300.1,127577361,Exon,-30.36,7.6E-07,106565973,LOC106565973,regulator of G-protein signaling 3-like
NC_027314.1,103460990,Exon,28.71,7.6E-07,106573002,LOC106573002,filamin-A-like
NC_027321.1,3357208,Exon,34.33,7.6E-07,106582651,oser1,oxidative stress responsive serine rich 1
NC_027308.1,113259111,Exon,-33.33,7.6E-07,106612810,LOC106612810,ribosomal RNA-processing protein 8-like
NC_027326.1,6163352,Flanks,-32.61,7.6E-07,106588503,LOC106588503,sterile alpha motif domain-containing protein 12-like
NC_027317.1,40559536,Intron,30.0,7.7E-07,106577460,col25a1,collagen type XXV alpha 1 chain
NC_027324.1,22516322,P5K,-30.51,7.7E-07,106586420,LOC106586420,"sterol 26-hydroxylase, mitochondrial-like"
NC_027300.1,150058077,Intron,-25.68,7.7E-07,100380665,LOC100380665,talin-1
NC_027306.1,8669062,Intron,-32.41,7.7E-07,106608568,afap1,actin filament associated protein 1
NC_027308.1,47521919,Intron,-40.03,7.7E-07,106611474,LOC106611474,RNA polymerase-associated protein RTF1 homolog
NC_027309.1,100029761,Intron,36.74,7.8E-07,106561481,LOC106561481,synaptotagmin-9-like
NC_027319.1,30458920,Intron,-27.85,7.8E-07,106580444,LOC106580444,calsenilin-like
NC_027305.1,40361262,Intron,26.72,7.8E-07,106607499,LOC106607499,rap guanine nucleotide exchange factor-like 1
NC_027324.1,24919746,Intron,-29.82,7.8E-07,106586445,LOC106586445,zinc finger protein Helios-like
NC_027312.1,70911851,P1K,34.05,7.8E-07,106568006,LOC106568006,G protein-coupled receptor kinase 6-like
NC_027312.1,79543153,P5K,-26.04,7.8E-07,106567835,LOC106567835,transmembrane protease serine 13-like
NC_027317.1,34483628,P5K,32.68,7.8E-07,106577329,LOC106577329,vegetative cell wall protein gp1-like
NC_027314.1,55111806,Flanks,-26.47,7.8E-07,106571784,zinc finger protein 135-like,zinc finger protein 135-like
NC_027303.1,60304044,Intron,-29.61,7.9E-07,106603662,LOC106603662,opioid-binding protein/cell adhesion molecule-like
NC_027328.1,23355336,Intron,-25.19,7.9E-07,106590353,LOC106590353,apoptosis regulator Bcl-2-like
NC_027312.1,91097974,Intron,40.37,7.9E-07,106568278,LOC106568278,phosphatidylinositol transfer protein beta isoform-like
NC_027312.1,40359579,P5K,-33.74,7.9E-07,106567195,LOC106567195,uncharacterized LOC106567195
NC_027322.1,29898829,Flanks,25.0,7.9E-07,106584377,LOC106584377,forkhead box protein D2-like
NC_027323.1,22780136,Intron,39.38,7.9E-07,106585527,LOC106585527,RIMS-binding protein 2-like
NC_027324.1,40340994,Intron,-25.91,8.0E-07,106586786,LOC106586786,peripheral plasma membrane protein CASK-like
NC_027312.1,28509063,P5K,28.88,8.0E-07,106566777,LOC106566777,cAMP-dependent protein kinase type II-alpha regulatory subunit-like
NW_012345540.1,34735,Flanks,31.37,8.0E-07,106591701,LOC106591701,interleukin-1 receptor accessory protein-like 1
NC_027309.1,21182768,Intron,33.07,8.0E-07,106613802,LOC106613802,guanine nucleotide-binding protein subunit alpha-11
NC_027310.1,64681101,Intron,-28.49,8.0E-07,106563295,LOC106563295,paired box protein Pax-8-like
NC_027312.1,23947972,Exon,-28.96,8.0E-07,106566890,LOC106566890,plexin-A1-like
NC_027326.1,32626398,Intron,-33.26,8.0E-07,100380787,bop1,block of proliferation 1
NC_027310.1,78136072,Flanks,31.13,8.1E-07,106563634,LOC106563634,choline-phosphate cytidylyltransferase B-like
NC_027311.1,40625460,Intron,26.89,8.1E-07,106565237,LOC106565237,integrin alpha-5-like
NC_027316.1,3991258,Intron,33.33,8.1E-07,106575104,pard3b,par-3 family cell polarity regulator beta
NC_027328.1,22692678,Exon,34.53,8.1E-07,106590368,LOC106590368,clavesin-1-like
NC_027308.1,8312575,Intron,25.53,8.1E-07,100196032,pacrg,parkin coregulated
NC_027308.1,59136274,Exon,-36.62,8.1E-07,106611627,ankrd50,ankyrin repeat domain 50
NC_027312.1,45548949,Intron,26.88,8.1E-07,106567375,LOC106567375,sterile alpha motif domain-containing protein 11-like
NC_027312.1,22383031,Flanks,26.42,8.2E-07,106566916,LOC106566916,uncharacterized protein C6orf106 homolog
NC_027308.1,21598552,Flanks,26.18,8.2E-07,106611099,LOC106611099,glutathione-specific gamma-glutamylcyclotransferase 1-like
NC_027308.1,79071504,Intron,38.46,8.2E-07,106612131,cystm1,cysteine rich transmembrane module containing 1
NC_027304.1,72294838,Flanks,26.56,8.2E-07,106605905,LOC106605905,serine/threonine-protein kinase ULK4-like
NC_027303.1,21386466,Intron,33.78,8.2E-07,106602757,ctnna2,catenin alpha 2
NC_027317.1,57155096,Exon,-35.21,8.2E-07,106577800,LOC106577800,tripartite motif-containing protein 34A-like
NC_027319.1,13766173,Intron,41.01,8.2E-07,106580096,LOC106580096,small G protein signaling modulator 1-like
NC_027312.1,6987512,Intron,27.47,8.2E-07,106566415,LOC106566415,copine-5-like
NC_027328.1,8205097,Intron,31.85,8.2E-07,106590081,"succinate--hydroxymethylglutarate CoA-transferase-like, transcript variant X1",succinate--hydroxymethylglutarate CoA-transferase-like
NC_027312.1,70171899,Intron,-25.53,8.3E-07,106568027,LOC106568027,homeobox protein cut-like 1
NC_027323.1,979169,Intron,-27.1,8.3E-07,106584891,LOC106584891,tight junction protein ZO-2-like
NC_027303.1,58702572,Intron,-35.57,8.3E-07,106603676,LOC106603676,protein turtle homolog B-like
NC_027313.1,55304666,Intron,31.28,8.3E-07,106570049,LOC106570049,sterile alpha motif domain-containing protein 12-like
NC_027317.1,45689478,Flanks,25.55,8.3E-07,106577513,LOC106577513,endosialin-like
NC_027300.1,28268743,P5K,25.47,8.3E-07,106599536,exoc3l4,exocyst complex component 3 like 4
NC_027325.1,8367458,P5K,33.78,8.3E-07,106587083,LOC106587083,zinc finger protein 501-like
NC_027311.1,36678682,Intron,27.17,8.3E-07,106565290,LOC106565290,E3 ubiquitin-protein ligase RNF182-like
NC_027312.1,36396551,P5K,30.53,8.3E-07,106567097,LOC106567097,peptidase inhibitor R3HDML-like
NC_027321.1,42848438,P5K,40.2,8.3E-07,100195642,abhea,Abhydrolase domain-containing protein 14A
NC_027309.1,40041249,Intron,-27.09,8.3E-07,100195073,aldh9a1,aldehyde dehydrogenase 9 family member A1
NC_027324.1,22303057,Intron,27.86,8.3E-07,106586418,LOC106586418,semaphorin-5B-like
NC_027314.1,69636140,Intron,29.82,8.4E-07,106572145,LOC106572145,phosphatase and actin regulator 3-like
NC_027311.1,43696159,P5K,31.89,8.4E-07,100380407,ical,Calpastatin
NC_027318.1,73734575,Flanks,-30.35,8.5E-07,106579670,LOC106579670,flocculation protein FLO11-like
NC_027309.1,73998870,Intron,29.53,8.5E-07,106560972,LOC106560972,protein kinase C-binding protein NELL2-like
NC_027320.1,41591174,Flanks,-25.81,8.5E-07,106582356,LOC106582356,ELL-associated factor 2-like
